timestamp,sensor_1,sensor_2,temperature,pressure
2024-01-01 00:00:00,0.4926486319760442,1.7154730998111698,2.6751002974911047,0.08383396862378992
2024-01-01 00:00:06,0.6877789442764711,2.0523213070102684,2.702472915736125,-0.20502639715004764
2024-01-01 00:00:12,0.4684722180870847,1.8295398065430029,2.6545640362410206,-0.1410086770610506
2024-01-01 00:00:18,0.6578398492083637,1.741108804796525,2.673224283888729,-0.3940671375225094
2024-01-01 00:00:24,0.4172790991069383,1.46347345474196,2.522385183790693,-0.6406990243278725
2024-01-01 00:00:30,0.5549314676455862,1.595456064040451,2.3965154029338427,-0.33138857894396273
2024-01-01 00:00:36,0.7050193074777061,1.6090017426342964,2.3267575027397562,-0.40353918667300065
2024-01-01 00:00:42,0.41237529694616326,1.8441643542975115,2.3112797950323216,-0.17648281884347597
2024-01-01 00:00:48,0.43488187740956263,1.8922923874777713,2.25784354218568,-0.6660177683790046
2024-01-01 00:00:54,0.4760418544473685,2.177995545293792,2.210671763689747,-0.4046271306876803
2024-01-01 00:01:00,0.6396927811449447,1.8316813225789885,2.0165363901117868,-0.5031676587487972
2024-01-01 00:01:06,0.7306848214050388,1.9410406875064985,1.9827630393265891,-0.4035673041781322
2024-01-01 00:01:12,0.4792776564624402,1.8065787245933436,1.834870825553449,-0.6551031714129091
2024-01-01 00:01:18,0.7794746683918874,2.0211103720379553,1.8252207951147492,-0.5226262789402304
2024-01-01 00:01:24,0.605601571422971,2.2071504013423215,1.6671464863589531,-0.778352579109256
2024-01-01 00:01:30,0.5408793872873845,1.681514635114725,1.700755916683967,-0.5740684125537611
2024-01-01 00:01:36,0.41918480609162695,1.8440585012481765,1.4981277994265236,-0.626006092462091
2024-01-01 00:01:42,0.5356839173960992,1.5735830517329925,1.4756555668533564,-0.7220012214154179
2024-01-01 00:01:48,0.7735151526354306,1.643299555889693,1.3603311939175824,-0.47245936912091424
2024-01-01 00:01:54,0.60175962307291,1.7653076945910802,1.2624793189954675,-0.6142866645495153
2024-01-01 00:02:00,0.506204482401664,1.6883799474706849,1.077001546467216,-0.5154647609661747
2024-01-01 00:02:06,0.43478574705247114,2.1718230395339275,1.0700506297211565,-0.3690229574802163
2024-01-01 00:02:12,0.5005535079210593,1.5962752822009985,0.9334743674598336,-0.383628430743799
2024-01-01 00:02:18,0.7747591775973407,1.6407112665465924,0.8617523143473366,-0.39486327861547194
2024-01-01 00:02:24,0.7048843773905942,1.7434498027057561,0.8249344416732287,-0.5587161116863776
2024-01-01 00:02:30,0.7063724446971162,1.561515873322695,0.8470448321949858,-0.445230671021353
2024-01-01 00:02:36,0.6693889698932115,1.3965530285293002,0.7181619510891998,-0.3820264994865601
2024-01-01 00:02:42,0.6902735594809335,1.5895528717918106,0.5627796077844978,-0.3032803631936955
2024-01-01 00:02:48,0.6598475222698513,1.5586847012408949,0.4717356924818991,-0.3095038533489216
2024-01-01 00:02:54,0.8465028905651449,1.7588826871243965,0.35245787006270307,-0.4435513180879426
