timestamp,sensor_1,sensor_2,temperature,pressure
2024-01-02 00:00:00,0.5560184915436641,1.668664613167319,2.6551286987735296,-0.02767804026676185
2024-01-02 00:00:06,0.6468324468113411,2.0445740441965556,2.7243418783009683,-0.14796522319238534
2024-01-02 00:00:12,0.5882054968732424,1.9720263313228643,2.7247314252184034,-0.3003841211273849
2024-01-02 00:00:18,0.48028843480851596,1.745681156383264,2.56939115371983,-0.4023626568343833
2024-01-02 00:00:24,0.33628243137875463,1.4042465657275933,2.569859260457831,-0.2073855760617696
2024-01-02 00:00:30,0.46494183863181426,1.6133977485644144,2.4576837855709712,-0.4181134559594078
2024-01-02 00:00:36,0.6325220656441806,1.5288701537848213,2.2819315784690155,-0.26836406906519933
2024-01-02 00:00:42,0.7215639307128927,1.19889685832183,2.331746106766232,-0.46913765389025386
2024-01-02 00:00:48,0.4267850961477259,1.4911298168540819,2.167069950095317,-0.3647857667758973
2024-01-02 00:00:54,0.6218026958238388,1.753169458788593,2.1826359032389333,-0.5063842743883215
2024-01-02 00:01:00,0.5470365586065157,1.974301390083985,1.9971396204645147,-0.5872914615798035
2024-01-02 00:01:06,0.5977661586277057,1.9673888066111938,1.8700346336993863,-0.5127729872022352
2024-01-02 00:01:12,0.43783476934435833,1.7879254980183268,1.889253177929957,-0.7423622286522226
2024-01-02 00:01:18,0.4837434561753231,1.626269832284207,1.6807224726210688,-1.009071803842161
2024-01-02 00:01:24,0.7524285726766685,1.8031707840139364,1.75271005693088,-0.7276577526727837
2024-01-02 00:01:30,0.5739766523956691,1.6376787927900351,1.5796175556307426,-0.4726532238631672
2024-01-02 00:01:36,0.5912440279952093,1.9664746355106129,1.6260768231817404,-0.7809325558215031
2024-01-02 00:01:42,0.47156273164787166,2.0638770820270804,1.5027570494996139,-0.7909863015936558
2024-01-02 00:01:48,0.7788027705891125,1.533597899951465,1.261085601689647,-0.7411805638669248
2024-01-02 00:01:54,0.7922324191598312,1.8984666156100107,1.3170373414391106,-0.7253822981720672
2024-01-02 00:02:00,0.5641202637384388,1.9499705312308442,1.1908069794375802,-0.5276711791760936
2024-01-02 00:02:06,0.561109764984006,1.595782308818627,1.06032362400353,-0.5277653563296604
2024-01-02 00:02:12,0.6304200409136537,1.6501385252231666,0.9957288728777283,-0.5457834186090206
2024-01-02 00:02:18,0.47915161140996,2.0052618131305677,0.9809625066885642,-0.32087384453162365
2024-01-02 00:02:24,0.41087992215957686,1.6019080473759633,0.7427289389412485,-0.5338425292427976
2024-01-02 00:02:30,0.6522899584782141,1.8803983068367187,0.6621596492522556,-0.23830222288747613
2024-01-02 00:02:36,0.6685719870824521,1.86139118359042,0.6841453472124598,-0.5868049064973367
2024-01-02 00:02:42,0.823530128563782,1.4571791038857003,0.4978895324893418,-0.3897262057606985
2024-01-02 00:02:48,0.7318445053302555,2.384618458399156,0.5032735597841308,-0.2847417665675951
2024-01-02 00:02:54,0.4948305417229681,2.1128812995819715,0.41122932005831625,-0.5381764570116583
2024-01-02 00:03:00,0.6953200186874896,1.8228912499748546,0.3884737646184285,-0.4390540424866444
